Order,Family,Species,Common name,ED,GE,EDGE,Rank,Red List ID,Distirbution,
ANURA,ARTHROLEPTIDAE,Arthroleptis bioko,Bioko Squeaker Frog,22.12555269,3,5.220379725,419,16575406,Equatorial Guinea, 
ANURA,ARTHROLEPTIDAE,Arthroleptis fichika,Hidden Squeaker Frog,22.12555269,3,5.220379725,420,175359,"Tanzania, United Republic of", 
ANURA,ARTHROLEPTIDAE,Arthroleptis perreti,Perret's Squeaker Frog,22.12555269,3,5.220379725,421,190982,Cameroon, 
ANURA,MICROHYLIDAE,Uperodon mormorata,,22.04922416,3,5.217073652,422,57987,India, 
ANURA,MICROHYLIDAE,Uperodon palmatus,,22.04922416,3,5.217073652,423,57990,Sri Lanka, 
ANURA,HYLIDAE,Litoria dayi,"Australian Lace-lid, Day's Big-eyed Treefrog",21.9993571,3,5.214907805,424,14969,Australia, 
ANURA,RANIDAE,Odorrana ishikawae,Ishikawa's Frog,21.94393134,3,5.212495014,425,54308994,Japan, 
ANURA,CYCLORAMPHIDAE,Thoropa lutzi,,21.90235624,3,5.21068134,426,21816,Brazil, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus patriciae,,21.73770695,3,5.203466187,427,56834,Dominican Republic, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus auriculatoides,,21.720834,3,5.202723843,428,56440,Dominican Republic, 
ANURA,MICROHYLIDAE,Rhombophryne roseifemoralis,,21.70771091,3,5.202146096,429,58013,Madagascar, 
ANURA,CRAUGASTORIDAE,Pristimantis rhodoplichus,Canchaque Robber Frog,21.52859836,3,5.194227082,430,56911,"Ecuador,Peru", 
ANURA,CRAUGASTORIDAE,Craugastor uno,,21.44415657,3,5.190471836,431,57025,Mexico, 
ANURA,RANIDAE,Amolops hainanensis,,21.33289181,3,5.185502103,432,58209,China, 
ANURA,ARTHROLEPTIDAE,Cardioglossa venusta,Highland Long-fingered Frog,21.32988944,3,5.185367656,433,54411,Cameroon, 
ANURA,MANTELLIDAE,Guibemantis annulatus,Ring-wearing Tree Frog,21.30518808,3,5.184260843,434,49569666,Madagascar, 
ANURA,MANTELLIDAE,Guibemantis wattersoni,Watterson's Tree Frog,21.30518808,3,5.184260843,435,49569966,Madagascar, 
ANURA,HYLIDAE,Charadrahyla chaneque,Fairy Treefrog,21.22745893,3,5.180769955,436,55441,Mexico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus hypostenor,Baoruco Burrowing Frog,21.19363827,3,5.179247225,437,56659,"Dominican Republic,Haiti", 
CAUDATA,PLETHODONTIDAE,Dendrotriton kekchiorum,,21.1274269,3,5.176259417,438,194311,Guatemala, 
ANURA,CRAUGASTORIDAE,Pristimantis cremnobates,,21.11624757,3,5.175754064,439,56529,Ecuador, 
ANURA,MEGOPHRYIDAE,Leptolalax solus,,21.09883497,3,5.174966433,440,135770,Thailand, 
ANURA,MEGOPHRYIDAE,Leptolalax alpinus,,21.09883497,3,5.174966433,441,57561,China, 
ANURA,MEGOPHRYIDAE,Leptolalax applebyi,Appleby's Leaf-litter Toad,21.09883497,3,5.174966433,442,192931,Viet Nam, 
ANURA,MEGOPHRYIDAE,Leptolalax bidoupensis,,21.09883497,3,5.174966433,443,48101579,Viet Nam, 
ANURA,MEGOPHRYIDAE,Leptolalax melicus,Musical leaf-litter toad,21.09883497,3,5.174966433,444,48101708,Cambodia, 
ANURA,MEGOPHRYIDAE,Leptolalax firthi,,21.09883497,3,5.174966433,445,48101669,Viet Nam, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus gryllus,"Cricket Coqui, Cricket Robber Frog, Green Coqui",21.07922009,3,5.17407844,446,56634,Puerto Rico, 
CAUDATA,PLETHODONTIDAE,Cryptotriton nasalis,Cortes Salamander,21.07645522,3,5.173953208,447,61545710,"Guatemala,Honduras", 
CAUDATA,PLETHODONTIDAE,Oedipina carablanca,Los Diamantes Worm Salamander ,21.04750057,3,5.172640784,448,59308,Costa Rica, 
CAUDATA,PLETHODONTIDAE,Oedipina gephyra,La Fortuna Worm Salamander,21.02438761,3,5.171591909,449,59313,Honduras, 
CAUDATA,PLETHODONTIDAE,Chiropterotriton multidentatus,"Toothy Splayfoot Salamander, Toothy Salamander",20.91266832,3,5.166506473,450,59229,Mexico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus glamyrus,,20.85754252,3,5.163987599,451,56616,Cuba, 
CAUDATA,PLETHODONTIDAE,Chiropterotriton cracens,"Graceful Splayfoot Salamander, Graceful Flat-footed Salamander",20.85665438,3,5.163946965,452,59224,Mexico, 
ANURA,BUFONIDAE,Dendrophryniscus carvalhoi,,20.85592607,3,5.163913643,453,54807,Brazil, 
ANURA,RHACOPHORIDAE,Rhacophorus lateralis,"Small Tree Frog, Boulenger's Tree Frog, Small Gliding Frog, Winged Gliding Frog",20.79898264,3,5.161304842,454,59000,India, 
ANURA,MICROHYLIDAE,Cophyla berara,,20.79752084,3,5.161237782,455,61849,Madagascar, 
ANURA,PYXICEPHALIDAE,Anhydrophryne rattrayi,"Hogsback Chirping Frog, Hogsback Frog, Rattray's Forest Frog, Rattray's Frog",42.57066249,2,5.160678406,456,1301,South Africa, 
ANURA,RHACOPHORIDAE,Gracixalus lumarius,Thorny Tree Frog,20.73576149,3,5.158400441,457,73726400,Viet Nam, 
ANURA,CRAUGASTORIDAE,Craugastor stuarti,,20.59484575,3,5.151896205,458,56980,"Guatemala,Mexico", 
ANURA,BUFONIDAE,Pedostibes tuberculosus,"Malabar Tree Toad, Warty Asian Tree Toad",20.59310711,3,5.15181569,459,16470,India, 
ANURA,RHACOPHORIDAE,Gracixalus quyeti,Quyet's Treefrog,20.47452003,3,5.146308659,460,187822,Viet Nam, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus haitianus,,20.42218547,3,5.143868631,461,56645,Dominican Republic, 
ANURA,RANIDAE,Amolops hongkongensis,,20.41359744,3,5.143467656,462,58210,"China,Hong Kong", 
ANURA,DICROGLOSSIDAE,Limnonectes namiyei,,20.35592913,3,5.140770954,463,41239,Japan, 
ANURA,DICROGLOSSIDAE,Limnonectes nitidus,Tanah Rata Wart Frog,20.35592913,3,5.140770954,464,58361,Malaysia, 
ANURA,MYOBATRACHIDAE,Mixophyes fleayi,"Fleay's Barred-frog, Queensland Barred Frog",20.31536672,3,5.138869797,465,13597,Australia, 
ANURA,MYOBATRACHIDAE,Mixophyes iteratus,"Giant Barred-frog, Giant Barred River-frog",20.31536672,3,5.138869797,466,13598,Australia, 
ANURA,CERATOBATRACHIDAE,Platymantis hazelae,Hazel's Wrinkled Ground Frog,20.25553777,3,5.136059004,467,17534,Philippines, 
ANURA,CRAUGASTORIDAE,Craugastor aurilegulus,,20.00211102,3,5.124064499,468,56442,Honduras, 
ANURA,CRAUGASTORIDAE,Craugastor azueroensis,,20.00211102,3,5.124064499,469,56445,Panama, 
ANURA,CRAUGASTORIDAE,Craugastor charadra,,20.00211102,3,5.124064499,470,56506,"Guatemala,Honduras", 
ANURA,CRAUGASTORIDAE,Craugastor hobartsmithi,,20.00211102,3,5.124064499,471,56654,Mexico, 
ANURA,CRAUGASTORIDAE,Craugastor inachus,,20.00211102,3,5.124064499,472,56665,Guatemala, 
ANURA,CRAUGASTORIDAE,Craugastor laevissimus,,20.00211102,3,5.124064499,473,56697,"Honduras,Nicaragua", 
ANURA,CRAUGASTORIDAE,Craugastor lauraster,,20.00211102,3,5.124064499,474,56707,"Honduras,Nicaragua", 
ANURA,CRAUGASTORIDAE,Craugastor omiltemanus,Gunther's Robber Frog,20.00211102,3,5.124064499,475,56809,Mexico, 
ANURA,CRAUGASTORIDAE,Craugastor pechorum,,20.00211102,3,5.124064499,476,56838,Honduras, 
ANURA,CRAUGASTORIDAE,Craugastor rhyacobatrachus,,20.00211102,3,5.124064499,477,56913,"Costa Rica,Panama", 
ANURA,CRAUGASTORIDAE,Craugastor silvicola,,20.00211102,3,5.124064499,478,56964,Mexico, 
ANURA,CRAUGASTORIDAE,Craugastor vulcani,,20.00211102,3,5.124064499,479,57050,Mexico, 
ANURA,MICROHYLIDAE,Anodonthyla moramora,,19.89058556,3,5.118740147,480,136055,Madagascar, 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus pintoi,,19.83282111,3,5.115971223,481,158635,Guinea, 
ANURA,CRAUGASTORIDAE,Craugastor spatulatus,,19.82347772,3,5.115522628,482,56973,Mexico, 
ANURA,CALYPTOCEPHALELLIDAE,Calyptocephalella gayi,"Chilean Toad, Gay's Frog, Helmeted Water Toad, Wide Mouth Toad",40.48499881,2,5.111626249,483,4055,Chile, 
ANURA,MICROHYLIDAE,Anodonthyla nigrigularis,Black-throated Climbing Frog,19.68015191,3,5.108615937,484,57676,Madagascar, 
CAUDATA,PLETHODONTIDAE,Ixalotriton niger,Jumping Salamander,19.67353335,3,5.108295842,485,59287,Mexico, 
ANURA,CRAUGASTORIDAE,Phrynopus bracki,Brack's Andes Frog,19.66533954,3,5.10789942,486,57202,Peru, 
ANURA,MICROHYLIDAE,Microhyla pulchella,"Pretty Narrow-Mouth Frog, Pretty Pigmy Narrow-Mouth Frog",19.64826712,3,5.107072941,487,73728100,Viet Nam, 
ANURA,MICROHYLIDAE,Microhyla sholigari,,19.64826712,3,5.107072941,488,57893,India, 
ANURA,MICROHYLIDAE,Microhyla zeylanica,,19.64826712,3,5.107072941,489,57895,Sri Lanka, 
ANURA,PIPIDAE,Xenopus gilli,"Cape Platanna, Gill's Platanna",19.4402752,3,5.096948771,490,23124,South Africa, 
CAUDATA,SALAMANDRIDAE,Euproctus platycephalus,"Sardinian Brook Salamander, Sardinian Mountain Newt",19.4208788,3,5.09599939,491,8371,Italy, 
CAUDATA,SALAMANDRIDAE,Notophthalmus meridionalis,"Black-spotted Newt, Texas Newt, Texas Triton",19.41368758,3,5.095647177,492,59452,"Mexico,United States", 
ANURA,MICROHYLIDAE,Callulops kopsteini,,19.41361265,3,5.095643507,493,57738,Indonesia, 
ANURA,RHACOPHORIDAE,Raorchestes nerostagona,,19.31056845,3,5.090582906,494,61885,India, 
ANURA,HYPEROLIIDAE,Kassina jozani,,19.30985752,3,5.090547902,495,136136,"Tanzania, United Republic of", 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus principalis,,19.2628512,3,5.088230761,496,7455,Cuba, 
ANURA,RHACOPHORIDAE,Liuixalus romeri,Romer's Treefrog,19.19755092,3,5.085002897,497,58794,Hong Kong, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus sommeri,,19.1953761,3,5.084895214,498,195014,"Dominican Republic,Haiti", 
ANURA,RANIDAE,Babina subaspera,,19.14658945,3,5.082476558,499,19172,Japan, 
ANURA,RANIDAE,Rana sauteri,,19.10340087,3,5.08033054,500,58487,"Taiwan, Province of China", 
ANURA,CRAUGASTORIDAE,Hypodactylus dolops,,39.06045451,2,5.076684037,501,56568,"Colombia,Ecuador", 
ANURA,HYLIDAE,Smilisca dentata,Upland Burrowing Treefrog,19.01665058,3,5.076005998,502,55906,Mexico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus melacara,,18.94391547,3,5.07236565,503,56754,Cuba, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus leberi,,18.93390319,3,5.071863502,504,56708,Cuba, 
ANURA,MEGOPHRYIDAE,Megophrys brachykolos,Short-legged Horned Toad,18.89185098,3,5.069751691,505,57633,Hong Kong, 
ANURA,MEGOPHRYIDAE,Megophrys ligayae,Palawan Horned Frog,18.89185098,3,5.069751691,506,57580,Philippines, 
ANURA,DICROGLOSSIDAE,Fejervarya nicobariensis,Nicobar Frog,18.8323707,3,5.066757028,507,136049,India, 
ANURA,DICROGLOSSIDAE,Fejervarya nilagirica,,18.8323707,3,5.066757028,508,58282,India, 
CAUDATA,PLETHODONTIDAE,Oedipina stenopodia,,18.74167941,3,5.062173649,509,59324,Guatemala, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus adelus,,18.64272027,3,5.057148342,510,56397,Cuba, 
ANURA,PYXICEPHALIDAE,Nothophryne broadleyi,,18.63756157,3,5.056885681,511,58077,"Malawi,Mozambique", 
CAUDATA,RHYACOTRITONIDAE,Rhyacotriton olympicus,Olympic Torrent Salamander,38.24300518,2,5.056067577,512,59437,United States, 
ANURA,RHACOPHORIDAE,Liuixalus ocellatus,,18.59854498,3,5.05489687,513,58880,China, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus toa,,18.57054136,3,5.053466986,514,57009,Cuba, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus wightmanae,"Melodius Coqui, Wightman's Robber Frog",18.5459197,3,5.052208095,515,57056,Puerto Rico, 
ANURA,CRAUGASTORIDAE,Niceforonia adenobrachia,,18.52681265,3,5.051230071,516,57198,Colombia, 
ANURA,MANTELLIDAE,Aglyptodactylus laticeps,,38.02585307,2,5.050518687,517,57383,Madagascar, 
ANURA,MICROHYLIDAE,Scaphiophryne gottlebei,"Malagasy rainbow frog, Gottlebe's narrow-mouthed frog, Red Rain Frog",18.47109446,3,5.048372572,518,57998,Madagascar, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus emiliae,,18.41018471,3,5.045239455,519,56578,Cuba, 
ANURA,RHACOPHORIDAE,Philautus cardamonus,,18.39846223,3,5.044635338,520,58826,Cambodia, 
ANURA,RHACOPHORIDAE,Philautus kerangae,Kerangas Bubble-nest Frog,18.39846223,3,5.044635338,521,58861,Malaysia, 
ANURA,RHACOPHORIDAE,Philautus schmackeri,"Schmacker's Tree Frog, Mindoro Tree Frog",18.39846223,3,5.044635338,522,26459,Philippines, 
ANURA,RHACOPHORIDAE,Philautus similis,,18.39846223,3,5.044635338,523,58907,Indonesia, 
ANURA,RHACOPHORIDAE,Philautus surrufus,"Molted Tree Frog, Malindang Tree Frog, Rufous Bush Frog",18.39846223,3,5.044635338,524,58922,Philippines, 
ANURA,MEGOPHRYIDAE,Leptobrachium rakhinensis,,18.39698927,3,5.044559403,525,47151057,Myanmar, 
ANURA,MEGOPHRYIDAE,Leptobrachium xanthops,,18.39698927,3,5.044559403,526,47151835,Lao People's Democratic Republic, 
ANURA,BUFONIDAE,Rhaebo caeruleostictus,Blue-spotted Toad,18.38790602,3,5.044091012,527,54597,Ecuador, 
ANURA,ARTHROLEPTIDAE,Leptodactylodon polyacanthus,African Egg Frog,37.77116085,2,5.043971054,528,54437,"Cameroon,Nigeria", 
ANURA,ARTHROLEPTIDAE,Leptodactylodon ventrimarmoratus,Speckled Egg Frog,37.77116085,2,5.043971054,529,54439,Cameroon, 
ANURA,MEGOPHRYIDAE,Leptolalax pluvialis,,18.30455139,3,5.039782433,530,57574,Viet Nam, 
ANURA,MANTELLIDAE,Gephyromantis eiselti,Eiselt's Madagascar Frog,18.29142657,3,5.03910232,531,57478,Madagascar, 
ANURA,MANTELLIDAE,Gephyromantis thelenae,,18.27822765,3,5.0384179,532,57526,Madagascar, 
ANURA,RANIDAE,Pulchrana mangyanum,,18.27748773,3,5.038379518,533,58658,Philippines, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus dennisi,Dennis' Chirping Frog,18.18809642,3,5.03373165,534,56556,Mexico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus dilatus,,18.18809642,3,5.03373165,535,56561,Mexico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus diplasius,Patternless Whistling Frog,18.18809642,3,5.03373165,536,195008,Haiti, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus michaelschmidi,,18.18809642,3,5.03373165,537,135753,Cuba, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus montanus,,18.18809642,3,5.03373165,538,56776,Dominican Republic, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus notidodes,Neiba Telegraph Frog,18.18809642,3,5.03373165,539,195011,"Dominican Republic,Haiti", 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus saxatilis,,18.18809642,3,5.03373165,540,56951,Mexico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus syristes,Piping Peeping Frog,18.18809642,3,5.03373165,541,56989,Mexico, 
ANURA,CONRAUIDAE,Conraua robusta,Cameroon Slippery Frog,37.30054831,2,5.031758573,542,58254,"Cameroon,Nigeria", 
ANURA,NYCTIBATRACHIDAE,Nyctibatrachus aliciae,,18.12064359,3,5.030210109,543,58395,India, 
ANURA,AROMOBATIDAE,Allobates kingsburyi,,18.06487113,3,5.027288976,544,55100,Ecuador, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus portoricensis,"Puerto Rican Robber Frog, Upland Coqui",18.01861567,3,5.024859813,545,56875,Puerto Rico, 
ANURA,ALYTIDAE,Alytes muletensis,"Mallorcan Midwife Toad, Majorca Midwife Toad, Majorcan Midwife Toad",36.866158,2,5.020352146,546,977,Spain, 
ANURA,ALYTIDAE,Alytes dickhilleni,Betic Midwife Toad,36.76543038,2,5.017688505,547,979,Spain, 
ANURA,RANIDAE,Hylarana montivaga,,17.84360487,3,5.015615134,548,58672,Viet Nam, 
ANURA,CRAUGASTORIDAE,Pristimantis crenunguis,,17.8173072,3,5.014218584,549,56530,Ecuador, 
ANURA,RANIDAE,Babina okinavana,Ryukyu Brown Frog,17.75155016,3,5.010717966,550,58685,"Japan,Taiwan, Province of China", 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus barlagnei,,17.74524998,3,5.010381928,551,56451,Guadeloupe, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus pinchoni,,17.73708989,3,5.009946518,552,56860,Guadeloupe, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus amplinympha,,17.69329443,3,5.007606414,553,56411,Dominica, 
ANURA,CYCLORAMPHIDAE,Rhinoderma darwinii,Darwin's Frog,36.381162,2,5.007461249,554,19513,"Argentina,Chile", 
ANURA,CERATOBATRACHIDAE,Platymantis cagayanensis,,17.66915744,3,5.006314369,555,58454,Philippines, 
ANURA,CERATOBATRACHIDAE,Platymantis lawtoni,Lawton's Wrinkled Ground Frog,17.66915744,3,5.006314369,556,58463,Philippines, 
ANURA,CERATOBATRACHIDAE,Platymantis levigatus,Tablas Wrinkled Ground Frog,17.66915744,3,5.006314369,557,17537,Philippines, 
ANURA,CERATOBATRACHIDAE,Platymantis negrosensis,Negros Forest Frog ,17.66915744,3,5.006314369,558,17546,Philippines, 
ANURA,CERATOBATRACHIDAE,Platymantis panayensis,Panay Forest Frog,17.66915744,3,5.006314369,559,17548,Philippines, 
ANURA,CERATOBATRACHIDAE,Platymantis polillensis,Polillo Wrinkled Ground Frog,17.66915744,3,5.006314369,560,17551,Philippines, 
ANURA,CERATOBATRACHIDAE,Platymantis spelaeus,Cave Wrinkled Ground Frog,17.66915744,3,5.006314369,561,17520,Philippines, 
ANURA,CERATOBATRACHIDAE,Platymantis subterrestris,Luzon Wrinkled Ground Frog,17.66915744,3,5.006314369,562,17558,Philippines, 
ANURA,CERATOBATRACHIDAE,Platymantis taylori,,17.66915744,3,5.006314369,563,58483,Philippines, 
CAUDATA,HYNOBIIDAE,Ranodon sibiricus,Semirechensk Salamander,17.64750064,3,5.005153665,564,19304,"China,Kazakhstan", 
ANURA,HYPEROLIIDAE,Afrixalus knysnae,"Knysna Leaf-folding Frog, Knysna Banana Frog, Knysna Spiny Reed Frog",17.64001006,3,5.004751891,565,56065,South Africa, 
ANURA,HYLIDAE,Hyloscirtus charazani,,17.56525135,3,5.000733168,566,55443,"Bolivia, Plurinational States of", 
ANURA,ARTHROLEPTIDAE,Cardioglossa pulchra,Black Long-fingered Frog,17.56073993,3,5.000490135,567,54408,"Cameroon,Nigeria", 
ANURA,CRAUGASTORIDAE,Pristimantis pycnodermis,,17.55284099,3,5.000064472,568,56890,Ecuador, 
CAUDATA,AMBYSTOMATIDAE,Ambystoma altamirani,Mountain Stream Siredon,17.5217892,3,4.998389375,569,59049,Mexico, 
CAUDATA,AMBYSTOMATIDAE,Ambystoma flavipiperatum,Yellow-peppered Salamander,17.5217892,3,4.998389375,570,59056,Mexico, 
CAUDATA,AMBYSTOMATIDAE,Ambystoma lermaense,Lake Lerma Salamander,17.5217892,3,4.998389375,571,1093,Mexico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus ruthae,,17.5055351,3,4.997511423,572,56938,"Dominican Republic,Haiti", 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus zugi,,17.49793703,3,4.997100756,573,57069,Cuba, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus klinikowskii,,17.48884976,3,4.996609376,574,56693,Cuba, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus hedricki,"Hedrick's Coqui, Hedrick's Robber Frog, Treehole Coqui",17.47635196,3,4.995933184,575,56648,Puerto Rico, 
ANURA,CRAUGASTORIDAE,Yunganastes bisignatus,,17.47149954,3,4.995670521,576,56465,"Bolivia, Plurinational States of", 
ANURA,AROMOBATIDAE,Allobates ignotus,Nurse Frog of the Serranía de Perijá,17.45894042,3,4.994990371,577,77187242,Colombia, 
ANURA,AROMOBATIDAE,Allobates mandelorum,,17.45894042,3,4.994990371,578,55108,"Venezuela, Bolivarian Republic of", 
ANURA,AROMOBATIDAE,Allobates ranoides,Llanos Rocket Frog ,17.45894042,3,4.994990371,579,55141,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis cryophilius,,17.41875779,3,4.992811132,580,56538,Ecuador, 
ANURA,BUFONIDAE,Adenomus kelaartii,,17.40405749,3,4.992012698,581,54459,Sri Lanka, 
ANURA,CRAUGASTORIDAE,Geobatrachus walkeri,Walker's Sierra Frog,17.37008656,3,4.990165153,582,57081,Colombia, 
ANURA,HYLIDAE,Dendropsophus gryllatus,,17.31773235,3,4.987311113,583,55496,Ecuador, 
CAUDATA,SALAMANDRIDAE,Lyciasalamandra fazilae,,17.24124711,3,4.983126896,584,61916,Turkey, 
ANURA,HYLIDAE,Scinax belloni,,17.23112901,3,4.98257206,585,195500,Brazil, 
ANURA,HYLIDAE,Scinax skuki,,17.23112901,3,4.98257206,586,48086193,Brazil, 
ANURA,CONRAUIDAE,Conraua alleni,Allen's Slippery Frog,35.44422997,2,4.982077507,587,58250,"Côte d'Ivoire,Guinea,Liberia,Sierra Leone", 
CAUDATA,PLETHODONTIDAE,Gyrinophilus subterraneus,West Virginia Spring Salamander,17.21880329,3,4.98189575,588,59283,United States, 
ANURA,HYLIDAE,Litoria nannotis,"Torrent Tree Frog, Waterfall Frog",17.20981795,3,4.981402438,589,12148,Australia, 
ANURA,DICROGLOSSIDAE,Occidozyga diminutiva,"Small-headed Frog, Tiny Oriental Frog",35.32994552,2,4.978936708,590,41225,Philippines, 
ANURA,CRAUGASTORIDAE,Lynchius parkeri,Parker's Andes Frog ,17.11976021,3,4.976444609,591,57221,Peru, 
CAUDATA,SALAMANDRIDAE,Echinotriton andersoni,Anderson's Crocodile Newt,17.08285127,3,4.974405587,592,59446,"Japan,Taiwan, Province of China", 
CAUDATA,PLETHODONTIDAE,Oedipina grandis,Cerro Pando Worm Salamander ,17.00293844,3,4.969976533,593,59315,"Costa Rica,Panama", 
ANURA,MEGOPHRYIDAE,Leptobrachium ngoclinhense,,16.9870726,3,4.969094852,594,135898,Viet Nam, 
ANURA,RHACOPHORIDAE,Pseudophilautus tanu,Sri Lanka Petite Shrub-frog,16.96400661,3,4.967811665,595,187832,Sri Lanka, 
CAUDATA,SALAMANDRIDAE,Lyciasalamandra atifi,,16.95672903,3,4.967406463,596,61914,Turkey, 
CAUDATA,PLETHODONTIDAE,Bolitoglossa alvaradoi,Moravia de Chirripo Salamander,16.95076862,3,4.967074476,597,59138,Costa Rica, 
ANURA,CRAUGASTORIDAE,Pristimantis museosus,,16.93065867,3,4.965953564,598,56780,Panama, 
ANURA,RANIDAE,Amolops minutus,,16.9208217,3,4.965404802,599,159250,Viet Nam, 
CAUDATA,PLETHODONTIDAE,Pseudoeurycea conanti,,16.92009673,3,4.965364347,600,59375,Mexico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus schwartzi,Virgin Islands Coqui,16.88816892,3,4.963581082,601,56954,"Virgin Islands, British,Virgin Islands, U.S.", 
ANURA,MYOBATRACHIDAE,Pseudophryne covacevichae,Magnificent Broodfrog,16.88660678,3,4.96349375,602,41048,Australia, 
ANURA,MYOBATRACHIDAE,Pseudophryne pengilleyi,Northern Corroboree Frog,16.88660678,3,4.96349375,603,41050,Australia, 
ANURA,PYXICEPHALIDAE,Cacosternum thorini,"Hogsback Caco, Hogsback Dainty Frog",16.88004461,3,4.963126806,604,76317542,South Africa, 
ANURA,RHACOPHORIDAE,Raorchestes travancoricus,,16.83842551,3,4.960796409,605,58927,India, 
ANURA,DICROGLOSSIDAE,Limnonectes microtympanum,,16.81363259,3,4.959405581,606,58359,Indonesia, 
ANURA,HYLIDAE,Ptychohyla spinipollex,,16.80997172,3,4.959200051,607,55918,Honduras, 
ANURA,BUFONIDAE,Ansonia platysoma,,16.78726741,3,4.957924429,608,54480,Malaysia, 
ANURA,DICROGLOSSIDAE,Limnonectes arathooni,Djikoro Wart Frog,16.77951607,3,4.957488554,609,58327,Indonesia, 
ANURA,HYLIDAE,Hyloscirtus denticulentus,Charta Treefrog,16.77905026,3,4.957462354,610,55468,Colombia, 
ANURA,HYLIDAE,Hyloscirtus piceigularis,Rio Luisito Treefrog,16.77905026,3,4.957462354,611,55601,Colombia, 
CAUDATA,PLETHODONTIDAE,Isthmura maxima,Southern Giant Salamander,16.74694632,3,4.955655005,612,61907,Mexico, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus alcoae,"Barahona Rock Frog, Hispaniola Dwarf Robber Frog",16.72859963,3,4.954620676,613,56404,"Dominican Republic,Haiti", 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus armstrongi,"Baoruco Hammer Frog, Armstrong's Robber Frog",16.72020459,3,4.954147032,614,56432,"Dominican Republic,Haiti", 
ANURA,PIPIDAE,Xenopus itombwensis,Itombwe Massif Clawed Frog,16.71702851,3,4.953967781,615,175544,"Congo, The Democratic Republic of the", 
ANURA,BREVICIPITIDAE,Callulina kisiwamsitu,Mazumbai Warty Frog,16.68470213,3,4.952141521,616,61847,"Tanzania, United Republic of", 
ANURA,LEPTODACTYLIDAE,Physalaemus soaresi,,16.65770532,3,4.950613792,617,57278,Brazil, 
ANURA,CRAUGASTORIDAE,Pristimantis orestes,,16.65118354,3,4.950244379,618,56814,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis simonbolivari,,16.63942246,3,4.949577851,619,56965,Ecuador, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus luteolus,,16.62658868,3,4.948850024,620,56733,Jamaica, 
ANURA,CRAUGASTORIDAE,Pristimantis euphronides,,16.47254681,3,4.940072437,621,56593,Grenada, 
ANURA,CRAUGASTORIDAE,Pristimantis shrevei,,16.46265313,3,4.939506035,622,56961,Saint Vincent and the Grenadines, 
ANURA,CRAUGASTORIDAE,Pristimantis carmelitae,Carmelita's Robber Frog,16.42792702,3,4.937515463,623,56494,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis cristinae,Cristina's Robber Frog,16.42792702,3,4.937515463,624,56532,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis delicatus,Delicate Robber Frog,16.42792702,3,4.937515463,625,56554,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis lasalleorum,,16.42792702,3,4.937515463,626,56701,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis satagius,,16.42792702,3,4.937515463,627,56949,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis pardalinus,,16.42792702,3,4.937515463,628,136132,Peru, 
